file_name;label
cervidae/cervidredorfallowdeer_zoo_1_4/20_20201024_754_.jpg;1
leporido/conejo_wellingtoncameratraps_ss/190816090628040bs392.jpg;1
vacia/empty_snapshotmountainzebra/mtz_s1_d07_r1_imag0874.jpg;0
vacia/noanimal_zoo_5_6_7_9/37_20210319_943_.jpg;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam11518mayo2017a_20170121_124648_img_0222.jpg;0
cervidae/2_cervidae_alumno_2_th/37_20201024_10871_.jpg;1
gato_domestico/cat_caltechcameratrap/5910498b-23d2-11e8-a6a3-ec086b02610b.jpg;1
humanovehiculo/humanovehiculo_vacias_humanos_pnc_2012_me/a33333imag0005.jpg;1
zorro/zorro_pnc_2013-o_red_isaac/b13685im000102.jpg;1
vacia/vacia_paco_carro_jc/img_0412.jpg;0
vaca/cow_zoo_1_4/21_20201217_759_.jpg;1
cervidae/ciervo_pnc_2013-o_red_isaac/b16571im000173.jpg;1
gato_domestico/cat_caltechcameratrap/5989423f-23d2-11e8-a6a3-ec086b02610b.jpg;1
cervidae/ciervo_pnm_2013-o_isaac/f29507imag1091.jpg;1
cervidae/ciervo_pnc_2013-o_red_isaac/b14186im000437.jpg;1
micromamiferos/rat_islandconservationcameratraps/micronesia_cam09_cam09june2019_20190622171303_rcnx0681.jpg;1
vacia/vacia_paco_carro_jc/img_1082.jpg;0
meloncillo/egyptianmongoose_zoo_1_4/36_20210115_1167_.jpg;1
vacia/noanimal_zoo_5_6_7_9/2_20210417_20503_.jpg;0
jabali/wildboar_zoo_1_4/24_20201019_1274_.jpg;1
zorro/fox_caltechcameratrap_me/58f5afdf-23d2-11e8-a6a3-ec086b02610b.jpg;1
vaca/cow_zoo_1_4/2_20201215_4280_.jpg;1
humanovehiculo/humanorvehicle_zoo_5_6_7_9/24_20210318_17409_.jpg;1
zorro/zorro_pnc_2013-i_red_me/4600im000040.jpg;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/28_20210318_15919_.jpg;1
humanovehiculo/car_caltechcameratrap_me/vehiculo/585a64b0-23d2-11e8-a6a3-ec086b02610b.jpg;1
cervidae/ciervo_pnm_2013-i_isaac/e1395imag0092.jpg;1
vaca/cow_zoo_5_6_7_9/21_20200113_506__2021_04_1506_16_22utc_.jpg;1
vacia/noanimal_zoo_5_6_7_9/2_20210618_16057_.jpg;0
cervidae/3_ciervo_simone_2/37_20201024_1321_.jpg;1
ave/ave_ave_wellingtoncameratraps_ss/10111504330603249703.jpg;1
vaca/cow_zoo_5_6_7_9/39_20210417_1878_.jpg;1
cervidae/2_cervidae_alumno_2_th/21_20201025_466_.jpg;1
leporido/conejo_paco_carro_jc/pict1961.jpg;1
vacia/noanimal_zoo_5_6_7_9/36_20210319_3037_.jpg;0
cervidae/cervidredorfallowdeer_zoo_1_4/21_20201025_1895_.jpg;1
vacia/noanimal_zoo_1_4/26_20201020_11723_.jpg;0
vacia/noanimal_zoo_5_6_7_9/24_20210418_8482_.jpg;0
vaca/cow_caltechcameratrap/590a0e10-23d2-11e8-a6a3-ec086b02610b.jpg;1
cervidae/cervidredorfallowdeer_zoo_1_4/21_20201025_5750_.jpg;1
cervidae/ciervo_pnc_2013-o_red_isaac/b5617im000324.jpg;1
vacia/vacias_pnc_2014_isaac/c4462im000004.jpg;0
vacia/noanimal_zoo_1_4/7_20210115_1464_.jpg;0
vacia/noanimal_zoo_5_6_7_9/49_20210418_4768_.jpg;0
ave/ave_ave_wellingtoncameratraps_ss/190716113950002cs143.jpg;1
cervidae/deer_caltechcameratrap/59830837-23d2-11e8-a6a3-ec086b02610b.jpg;1
vacia/noanimal_zoo_5_6_7_9/25_20210417_6433_.jpg;0
cervidae/ciervo_pnm_2013-o_isaac/f5278im000188.jpg;1
vacia/noanimal_zoo_1_4/6_20201116_4653_.jpg;0
vacia/noanimal_zoo_5_6_7_9/32_20210615_5982_.jpg;0
cervidae/cervidredorfallowdeer_zoo_1_4/21_20201025_3881_.jpg;1
cervidae/cervidredorfallowdeer_zoo_1_4/24_20210115_603_.jpg;1
lince/linces_linces2_leo_jc/2_lince_linces2_leo_jc/lince57_260_.jpg;1
ave/ave_ave_wellingtoncameratraps_ss/020216075614031b9963.jpg;1
humanovehiculo/car_caltechcameratrap_me/vehiculo/59260e79-23d2-11e8-a6a3-ec086b02610b.jpg;1
vacia/vacia_alumno_1_am/40_20201024_321_.jpg;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/15_20210219_6693__2021_04_1506_16_22utc_.jpg;1
vacia/vacias_1_de_2_pnc_2012_isaac/a53076im000436.jpg;0
zorro/redfox_zoo_5_6_7_9/48_20210418_396_.jpg;1
vacia/noanimal_zoo_1_4/4_20210117_2889_.jpg;0
vacia/noanimal_zoo_1_4/34_20201024_3702_.jpg;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1825septiembre2015_20150725_121702_img_0030.jpg;0
ave/ave_alumno_1_th/ave_12__frame050.jpg;1
caballo/horse_zoo_1_4/15_20210117_1546_.jpg;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/2_20210319_852_.jpg;1
gato_domestico/gato_wellingtoncameratraps_ss/110916072734043cs091.jpg;1
jabali/jabali_pnc_2014_isaac/c11328imag0468.jpg;1
ave/ave_pnc_2014_manuel/c24863imag0100.jpg;1
vacia/empty_islandconservationcameratraps/ecuador1_ic1611_20150101_000005_img_2496.jpg;0
vacia/noanimal_zoo_1_4/6_20201812_8646_.jpg;0
ave/shearwater_islandconservationcameratraps/chile_vaqueria2013_1512201233600.jpg;1
vacia/noanimal_zoo_1_4/7_20210115_1571_.jpg;0
cervidae/ciervo_pnc_2013-i_red_me/965im000096.jpg;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826julio2015_20150713_093738_img_2111.jpg;0
vacia/vacia_alumno_1_th/nada_9__frame090.jpg;0
ave/2_ave_soraya_padilla_alumno_1_th/imag0184_frame180.jpg;1
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag0828.jpg;0
humanovehiculo/humanorvehicle_zoo_5_6_7_9/11_20210318_2467_.jpg;1
jabali/wildboar_zoo_1_4/37_20201116_14513_.jpg;1
cervidae/ciervo_pnc_2014_isaac/c21800im000172.jpg;1
ave/bird_caltechcameratrap/59751385-23d2-11e8-a6a3-ec086b02610b.jpg;1
lince/lince_a_linces2_leo_jc/lince70_60_.jpg;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826julio2015_20150626_121726_img_0275.jpg;0
vacia/empty_snapshotmountainzebra/mtz_s1_e06_r3_imag0251.jpg;0
caballo/horse_zoo_1_4/38_20201117_1361_.jpg;1
leporido/rabbit_caltechcameratrap_me/588c138f-23d2-11e8-a6a3-ec086b02610b.jpg;1
jabali/wildboar_zoo_1_4/29_20201023_549_.jpg;1
zorro/zorro_pnm_2013-i_isaac/e2703im000045.jpg;1
vacia/empty_snapshotmountainzebra/mtz_s1_f04_r3_imag3720.jpg;0
vacia/empty_caltechcameratraps/59c31a88-23d2-11e8-a6a3-ec086b02610b.jpg;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130822_074118_sunp4513.jpg;0
humanovehiculo/humanovehiculo_caltech/59910491-23d2-11e8-a6a3-ec086b02610b.jpg;1
vaca/cow_zoo_5_6_7_9/17_20210418_274_.jpg;1
vacia/noanimal_zoo_5_6_7_9/15_20210219_6447__2021_04_1506_16_22utc_.jpg;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0727abril2016_20160424_073123_sunp0009.jpg;0
ave/ave_pnc_2013-o_red_isaac/b4507imag0385.jpg;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_114422_img_2651.jpg;0
vacia/vacia_alumno_1_th/nada_44__frame070.jpg;0
vacia/vacia_paco_carro_jc/mdgc0533.jpg;0
