file_name;label;binary_label
cervidae/ciervo_pnm_2012_isaac/d10794im000170.jpg;cervidae;1
jabali/wildboar_zoo_5_6_7_9/11_20210218_276__2021_04_1506_16_22utc_.jpg;jabali;1
gato_domestico/gato_wellingtoncameratraps_ss/071016154808044a1131.jpg;gato_domestico;1
humanovehiculo/humano_vehiculo_pnc_2013-i_isaac/4486imag0465.jpg;humanovehiculo;1
vacia/nothing_mammalweb/1025.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/38_20201117_787_.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/2_20210417_21293_.jpg;vacia;0
vaca/cow_zoo_1_4/35_20201218_1758_.jpg;vaca;1
vacia/noanimal_zoo_5_6_7_9/24_20210318_7332_.jpg;vacia;0
vacia/nothing_mammalweb/12106.jpg;vacia;0
jabali/2_jabali_pnc_2014_jc/c21857im000023.jpg;jabali;1
lince/lince_a_linces2_leo_jc/lince60_296_.jpg;lince;1
vacia/noanimal_zoo_5_6_7_9/25_20210417_4155_.jpg;vacia;0
ave/petrel_chick_islandconservationcameratraps/ecuador2_ic1618_20181108_050029_img_0179.jpg;ave;1
cervidae/cervidredorfallowdeer_zoo_1_4/8_20210115_112_.jpg;cervidae;1
perro/dog_caltechcameratraps/598acf31-23d2-11e8-a6a3-ec086b02610b.jpg;perro;1
vacia/snampshotenonkishu/eno_s1_d06_r1_imag0617.jpg;vacia;0
gato_domestico/cat_islandconservationcameratraps/palau_cam04a12132018_20180824_192945_rcnx0117.jpg;gato_domestico;1
vacia/noanimal_zoo_5_6_7_9/28_20210219_243__2021_04_1506_16_22utc_.jpg;vacia;0
gato_domestico/gato_wellingtoncameratraps_ss/191215085300043c1603.jpg;gato_domestico;1
jabali/wildboar_zoo_1_4/42_20201218_208_.jpg;jabali;1
caballo/caballos_javier_jc/2_20201117_3704_.jpg;caballo;1
cervidae/ciervo_simone_2/37_20201024_8981_.jpg;cervidae;1
leporido/rabbit_caltechcameratrap_me/58910f67-23d2-11e8-a6a3-ec086b02610b.jpg;leporido;1
cervidae/deer_caltechcameratrap/59c99d54-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
vacia/noanimal_zoo_1_4/1_20201220_31_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/19_20210618_5073_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/2_20210417_36_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/9_20210418_337_.jpg;vacia;0
zorro/zorro_vacias_humanos_pnc_2012_me/a49616im000069.jpg;zorro;1
vacia/empty_caltechcameratraps/59817adb-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/10_20210618_3538_.jpg;cervidae;1
leporido/conejo_leo_otra_fauna_pasada_por_la_red_jc/otrafauna_1281_.jpg;leporido;1
vacia/noanimal_zoo_5_6_7_9/50_20210417_25338_.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_d05_r1_imag0505.jpg;vacia;0
ave/brown_noddy_islandconservationcameratraps/palau_cam04a12132018_20180918_064358_rcnx1242.jpg;ave;1
lince/lince_b_linces2_leo_jc/lince216_186_.jpg;lince;1
ave/carbonero_comun_pnc_2014_jc/c10999file0055.jpg;ave;1
vacia/vacia_paco_carro_jc/img_0673_2_.jpg;vacia;0
cervidae/ciervo_pnm_2012_me/d1248im000696.jpg;cervidae;1
cervidae/ciervo_pnm_2012_isaac/d774im000217.jpg;cervidae;1
vaca/cow_caltechcameratrap/5938c2f4-23d2-11e8-a6a3-ec086b02610b.jpg;vaca;1
jabali/wildboar_zoo_1_4/11_20210114_396_.jpg;jabali;1
jabali/wildboar_zoo_1_4/37_20201116_8102_.jpg;jabali;1
zorro/zorro_pnc_2014_manuel/c19820im000024.jpg;zorro;1
vacia/noanimal_zoo_5_6_7_9/24_20210318_13140_.jpg;vacia;0
vacia/empty_caltechcameratraps/5956387c-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/29_20201117_1059_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/2_20210115_10379_.jpg;vacia;0
jabali/jabali_javi_jc/37_20201024_1440_.jpg;jabali;1
vacia/vacia_paco_carro_jc/01130749.jpg;vacia;0
vacia/vacia_paco_carro_jc/01130890.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_d05_r1_imag1459.jpg;vacia;0
humanovehiculo/car_caltechcameratrap_me/vehiculo/5935a7ff-23d2-11e8-a6a3-ec086b02610b.jpg;humanovehiculo;1
vacia/noanimal_zoo_1_4/34_20210115_8460_.jpg;vacia;0
leporido/rabbit_islandconservationcameratraps/chile_frances022013_23042013134816.jpg;leporido;1
vacia/noanimal_zoo_5_6_7_9/31_20210615_2667_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/10_20210319_11672_.jpg;cervidae;1
ave/shearwater_islandconservationcameratraps/chile_piedra012013_2212201241423.jpg;ave;1
gato_domestico/gato_wellingtoncameratraps_ss/160416002306047a1163.jpg;gato_domestico;1
micromamiferos/micromamiferos_paco_carro_jc/pict0863.jpg;micromamiferos;1
cervidae/cervidredorfallowdeer_zoo_1_4/34_20201024_2187_.jpg;cervidae;1
cervidae/cervidredorfallowdeer_zoo_1_4/34_20201024_2232_.jpg;cervidae;1
vaca/cow_zoo_5_6_7_9/21_20210418_382_.jpg;vaca;1
cervidae/ciervo_pnc_2014_isaac/c9791im000041.jpg;cervidae;1
vacia/noanimal_zoo_1_4/6_20201812_8855_.jpg;vacia;0
vacia/empty_islandconservationcameratraps/palau_cam04a12132018_20180913_120000_rcnx1006.jpg;vacia;0
gato_domestico/gato_wellingtoncameratraps_ss/290616101142014as121.jpg;gato_domestico;1
vacia/noanimal_zoo_1_4/15_20210117_11287_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/35_20210218_2650__2021_04_1506_16_22utc_.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/25_20210417_5968_.jpg;vacia;0
jabali/jabali_pnc_2014_manuel/c24138imag0125.jpg;jabali;1
vacia/noanimal_zoo_5_6_7_9/17_20210418_163_.jpg;vacia;0
gato_domestico/cat_islandconservationcameratraps/puertorico_26_20150402_054257_ek001012.jpg;gato_domestico;1
cervidae/ciervo_pnc_2014_isaac/c22251im000049.jpg;cervidae;1
vacia/noanimal_zoo_1_4/26_20201020_18164_.jpg;vacia;0
gato_domestico/gato_wellingtoncameratraps_ss/070416062638047a1161.jpg;gato_domestico;1
cervidae/ciervo_pnc_2014_isaac/c26563im000032.jpg;cervidae;1
jabali/2jabali_pnc_2013-o_red_isaac/b182im000182.jpg;jabali;1
cervidae/deer_caltechcameratrap/59519041-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
cervidae/ciervo_pnc_2013-i_red_me/6215im000097.jpg;cervidae;1
vacia/noanimal_zoo_1_4/7_20210115_1721_.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_f04_r1_imag2884.jpg;vacia;0
lince/lince_a_linces2_leo_jc/lince53_102_.jpg;lince;1
perro/perro_wellingtoncameratraps_ss/22111515002203249702.jpg;perro;1
vacia/noanimal_zoo_1_4/42_20201218_3_.jpg;vacia;0
vacia/noanimal_zoo_1_4/7_20210115_760_.jpg;vacia;0
ave/aves_fotosmanuelemilio20200912/img_0843.jpg;ave;1
vacia/vacias_2_de_2_pnc_2012_isaac/a43329im000131.jpg;vacia;0
vacia/vacias_1_de_2_pnc_2012_isaac/a38635imag0377.jpg;vacia;0
vacia/vacia_javi_2_jc/27_20201023_4595_.jpg;vacia;0
cervidae/deer_caltechcameratrap/595004f3-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/15_20210219_4347__2021_04_1506_16_22utc_.jpg;cervidae;1
vacia/vacia_soraya_padilla_alumno_1_th/stc_0568_frame130.jpg;vacia;0
humanovehiculo/car_caltechcameratrap_me/vehiculo/59a17d07-23d2-11e8-a6a3-ec086b02610b.jpg;humanovehiculo;1
vacia/vacia_alumno_1_am/10_20201019_186_.jpg;vacia;0
jabali/wildboar_zoo_1_4/37_20201116_10751_.jpg;jabali;1
jabali/wildboar_zoo_1_4/15_20210117_296_.jpg;jabali;1
jabali/wildboar_zoo_1_4/37_20201116_3600_.jpg;jabali;1
cervidae/ciervo_pnc_2013-o_me/b6651im000036.jpg;cervidae;1
vacia/vacia_paco_carro_jc/mdgc0467.jpg;vacia;0
cervidae/2_ciervo_javi_3_jc/34_20201024_861_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/26_20201020_16711_.jpg;vacia;0
vacia/vacias_pnc_2013-o_red_isaac/b14758imag0058.jpg;vacia;0
vacia/noanimal_zoo_1_4/34_20210115_2915_.jpg;vacia;0
leporido/conejo_paco_carro_jc/pict0085_3_.jpg;leporido;1
micromamiferos/rat_islandconservationcameratraps/palau_cam02a12132018_20181010_032606_rcnx0835.jpg;micromamiferos;1
vacia/noanimal_zoo_1_4/6_20201812_9057_.jpg;vacia;0
zorro/zorro_pnc_2014_jc/c3028im000136.jpg;zorro;1
vacia/noanimal_zoo_5_6_7_9/2_20210618_13970_.jpg;vacia;0
cervidae/ciervo_pnc_2013-o_red_isaac/b12402im000033.jpg;cervidae;1
vacia/noanimal_zoo_1_4/2_20201117_5274_.jpg;vacia;0
ave/ave_ave_wellingtoncameratraps_ss/040216133620044b7484.jpg;ave;1
zorro/zorro_vacias_humanos_pnc_2012_me/a33448imag0118.jpg;zorro;1
zorro/zorro_pnc_2013-i_red_me/208im000099.jpg;zorro;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/28_20210615_764_.jpg;cervidae;1
vacia/empty_snapshotmountainzebra/mtz_s1_g04_r3_imag2787.jpg;vacia;0
vacia/vacia_paco_carro_jc/pict0057_2_.jpg;vacia;0
cervidae/ciervo_javi_3_jc/26_20201020_1673_.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/24_20210418_11575_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/2_20210417_9445_.jpg;vacia;0
vaca/cow_zoo_5_6_7_9/2_20210219_2200__2021_04_1506_16_22utc_.jpg;vaca;1
vacia/snampshotenonkishu/eno_s1_d06_r1_imag4309.jpg;vacia;0
vacia/noanimal_zoo_1_4/37_20201116_10357_.jpg;vacia;0
vacia/vacias_1_de_2_pnc_2012_isaac/a38701imag0447.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/2_20210417_18482_.jpg;vacia;0
garduna/garduna_pnc_2013-o_me/b19507imag0076.jpg;garduna;1
jabali/jabali_pnm_2012_isaac/d10826im000204.jpg;jabali;1
ave/shearwater_islandconservationcameratraps/chile_piedra012013_31122012234749.jpg;ave;1
vacia/noanimal_zoo_5_6_7_9/31_20210318_840_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/10_20210618_1069_.jpg;vacia;0
cervidae/ciervo_simone_2/37_20201024_12953_.jpg;cervidae;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam2015abril2015_20150407_163721_img_3762.jpg;vacia;0
jabali/jabali_javi_jc/17_20201026_668_.jpg;jabali;1
vacia/noanimal_zoo_5_6_7_9/24_20210418_18550_.jpg;vacia;0
humanovehiculo/humanorvehicle_zoo_5_6_7_9/50_20210408_2_.jpg;humanovehiculo;1
gato_domestico/cat_caltechcameratrap/58732c1b-23d2-11e8-a6a3-ec086b02610b.jpg;gato_domestico;1
gato_domestico/gato_wellingtoncameratraps_ss/0304150844060106s471.jpg;gato_domestico;1
vacia/vacia_paco_carro_jc/img_1118.jpg;vacia;0
vacia/empty_islandconservationcameratraps/ecuador1_ic1611_20150101_000003_img_2814.jpg;vacia;0
