file_name;label;threshold;detector_label;false_positive;false_negative;time_inference
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam11618mayo2017_20170410_092515_img_0069.jpg;0;0.3;0;0;0;8.44
vacia/noanimal_zoo_1_4/28_20201019_329_.jpg;0;0.3;1;1;0;5.73
jabali/jabali_pnm_2013-o_isaac/f27560imag0113.jpg;1;0.3;1;0;0;5.28
jabali/wildboar_zoo_1_4/37_20210115_2245_.jpg;1;0.3;1;0;0;5.34
vacia/noanimal_zoo_5_6_7_9/50_20210408_6876_.jpg;0;0.3;0;0;0;5.32
lince/lince_a_linces2_leo_jc/lince58_22_.jpg;1;0.3;1;0;0;5.02
zorro/zorro_leo_otra_fauna_pasada_por_la_red_jc/otrafauna_675_.jpg;1;0.3;1;0;0;4.87
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_130939_img_3077.jpg;0;0.3;0;0;0;5.27
cervidae/cervidredorfallowdeer_zoo_1_4/34_20201024_2742_.jpg;1;0.3;1;0;0;5.16
micromamiferos/rat_islandconservationcameratraps/palau_cam6a12132018_20180914_224626_rcnx0468.jpg;1;0.3;1;0;0;4.92
jabali/wildboar_zoo_5_6_7_9/1_20210319_7_.jpg;1;0.3;1;0;0;5.1
humanovehiculo/humano_vehiculo_pnm_2013-o_isaac/f8130im000003.jpg;1;0.3;1;0;0;4.75
vacia/vacia_javi_2_jc/27_20201023_4595_.jpg;0;0.3;0;0;0;5.12
vacia/empty_snapshotmountainzebra/mtz_s1_c06_r3_imag2525.jpg;0;0.3;0;0;0;5.05
caballo/horse_zoo_1_4/15_20201117_7287_.jpg;1;0.3;1;0;0;6.3
vacia/vacias_pnm_2013-o_isaac/f7213imag0066.jpg;0;0.3;0;0;0;5.92
tejon/tejon_pepe_irec_jc/imag0423__5_.jpg;1;0.3;1;0;0;5.92
ave/bird_caltechcameratrap/5976a214-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.3;1;0;0;5.73
vaca/cow_zoo_5_6_7_9/21_20210418_1498_.jpg;1;0.3;1;0;0;6.61
cervidae/cervidredorfallowdeer_zoo_1_4/20_20201024_741_.jpg;1;0.3;1;0;0;5.24
vacia/noanimal_zoo_1_4/34_20210115_1643_.jpg;0;0.3;1;1;0;5.22
